Learning rate is 0.01

Optimizer is Adadelta
Epoch & Fidelity & Runtime 
21 0.764313 24.490281
22 0.795181 25.711524
23 0.727335 26.857062
24 0.790852 28.008422
25 0.814663 29.159227
26 0.788999 30.306004
27 0.796846 31.458439
28 0.782895 32.608703
29 0.80439 33.759899
30 0.815747 34.891478
31 0.806168 36.032621
32 0.798275 37.199969
33 0.793079 38.352782
34 0.746727 39.687109
35 0.787721 40.840274
36 0.802676 42.009153
37 0.790301 43.164416
38 0.814832 44.328454
39 0.765753 45.493664
40 0.763825 46.646138
41 0.811821 47.811376
42 0.759683 48.985847
43 0.737592 50.151819
44 0.727582 51.317216
45 0.754518 52.485004
46 0.769372 53.650392
47 0.820133 55.008942
48 0.826118 56.175056
49 0.841442 57.342803
50 0.836451 58.520041
51 0.823962 59.686072
52 0.82112 60.853394
53 0.805518 62.019532
54 0.805085 63.186348
55 0.796412 64.352618
56 0.740485 65.515795
57 0.834205 66.683432
58 0.839023 67.845823
59 0.76682 69.023856
60 0.811295 70.387991
61 0.791859 71.551999
62 0.810777 72.717787
63 0.777917 73.88173
64 0.818619 75.049456
65 0.801351 76.218431
66 0.74699 77.384139
67 0.800306 78.562867
68 0.803221 79.728465
69 0.771057 80.893467
70 0.770042 82.062732
71 0.836978 83.226792
72 0.82518 84.540872
73 0.841503 85.755797
74 0.796471 86.926614
75 0.78479 88.094313
76 0.842201 89.266909
77 0.837172 90.43316
78 0.840325 91.598166
79 0.842734 92.763537
80 0.768541 93.930283
81 0.791548 95.094481
82 0.791411 96.260414
83 0.85379 97.452305
84 0.844036 98.630888
85 0.817796 99.989741
86 0.761585 101.159315
87 0.782164 102.325837
88 0.803609 103.491937
89 0.845493 104.656548
90 0.836264 105.824026
91 0.848119 106.987835
92 0.852536 108.155129
93 0.840204 109.322909
94 0.848353 110.489021
95 0.842266 111.653397
96 0.843743 112.819172
97 0.828167 113.983171
98 0.811117 115.339467
99 0.768503 116.503249
100 0.856347 117.678267
101 0.770565 118.854695
102 0.73808 120.02001
103 0.686201 121.386873
104 0.77937 122.555412
105 0.786864 123.719356
106 0.816644 124.882978
107 0.853962 126.046439
108 0.856124 127.210051
109 0.85332 128.375054
110 0.812362 129.730614
111 0.774786 130.894702
112 0.82152 132.060619
113 0.792966 133.227098
114 0.837715 134.392701
115 0.812589 135.558639
116 0.847367 136.726897
117 0.84904 137.893912
118 0.835389 139.072104
119 0.826673 140.242702
120 0.83622 141.406257
121 0.815774 142.570432
122 0.805445 143.733782
123 0.760153 145.089115
124 0.830262 146.254643
125 0.84375 147.420346
126 0.822454 148.600048
127 0.814389 149.764877
128 0.791854 150.930432
129 0.81825 152.09432
130 0.820882 153.259998
131 0.763443 154.426184
132 0.808115 155.594445
133 0.802686 156.765704
134 0.782188 157.934696
135 0.812676 159.115893
136 0.83084 160.474928
137 0.836197 161.642933
138 0.835385 162.816838
139 0.840351 163.991235
140 0.846685 165.159225
141 0.86626 166.329243
142 0.768761 167.49564
143 0.813702 168.675146
144 0.866218 169.841759
145 0.843514 171.008769
146 0.863081 172.175814
147 0.793597 173.343379
148 0.745336 174.698444
149 0.766388 175.895195
150 0.781236 177.063574
151 0.780764 178.233695
152 0.789458 179.402419
153 0.804904 180.573229
154 0.825003 181.742211
155 0.808629 182.91141
156 0.793501 184.080765
157 0.801033 185.245815
158 0.800391 186.412846
159 0.86012 187.581582
160 0.840944 188.762966
161 0.836865 190.140732
162 0.852623 191.312178
